Date,Bullish,Neutral,Bearish
2/3/11,0.225975262,-0.087874947,-0.216389618
2/10/11,-0.041521149,0.097267253,0.001488649
2/17/11,-0.05708502,0.17560152,-0.049795615
2/24/11,-0.213610992,-0.022262118,0.413375049
3/3/11,0.004368004,0.103562248,-0.082457111
3/10/11,-0.022288665,0.055241265,-0.025331725
3/17/11,-0.20795107,-0.010091454,0.241336634
3/24/11,0.324675325,-0.131251991,-0.128364905
3/31/11,0.107843137,-0.00550055,-0.111524164
4/7/11,0.042573547,0.016224189,-0.071451561
4/14/11,-0.030740996,-0.029027576,0.074176776
4/21/11,-0.238816568,0.376681614,0
4/28/11,0.178482587,-0.14630836,-0.010971281
5/5/11,-0.064379947,0.038791733,0.039804241
5/12/11,-0.132261703,0.032445669,0.11390022
5/19/11,-0.132596685,-0.050696709,0.163098592
5/26/11,-0.040464593,0.029668957,0.003148462
6/2/11,0.17844592,0.103730664,-0.19290198
6/9/11,-0.190854871,-0.233031052,0.425964702
6/16/11,0.187551188,0.012182014,-0.103209566
6/23/11,0.291724138,-0.051327434,-0.163976608
6/30/11,0.02269087,0.175,-0.155288193
7/7/11,0.090315844,0.065100032,-0.182510765
7/14/11,-0.058893943,-0.062313655,0.185170178
7/21/11,0.013991351,-0.06073132,0.046495726
7/28/11,-0.050677371,0.040622884,0.026461941
8/4/11,-0.282241015,-0.252114509,0.586569064
8/11/11,0.230854197,-0.052196607,-0.101705115
8/18/11,0.063715226,0.12987609,-0.110763734
8/25/11,0.024746907,-0.082047116,0.02862883
9/1/11,0.059824369,0.284955752,-0.210449219
9/8/11,-0.217503884,0.01584022,0.245825603
9/15/11,0.009265387,-0.045762712,0.026309258
9/22/11,-0.169508197,-0.052575488,0.160822249
9/29/11,0.28345835,-0.224596925,-0.025208333
10/6/11,0.083666564,-0.079303675,-0.023081855
10/13/11,0.128867443,0.253151261,-0.204550427
10/20/11,-0.095297963,0.232606873,-0.04840484
10/27/11,0.195108394,0.088065284,-0.277456647
11/3/11,-0.065581395,-0.05625,0.1848
11/10/11,0.113240418,0.016556291,-0.17083052
11/17/11,-0.062597809,-0.12019544,0.263843648
11/24/11,-0.219890293,0.074046649,0.232925258
12/1/11,0.010088658,-0.051016891,0.030049647
12/8/11,0.167372881,-0.031601889,-0.118214105
12/15/11,0.041742287,-0.018754689,-0.032220944
12/22/11,-0.160652066,0.454090214,-0.160671819
12/29/11,0.203854707,-0.248928731,0.091800956
1/5/12,0.203940887,0.188309415,-0.44334512
1/12/12,0.005319149,-0.007952872,0.001165501
1/19/12,-0.038868539,-0.134501188,0.37427241
1/26/12,0.024717341,0.121509434,-0.199068191
2/2/12,-0.094868733,-0.048176924,0.32601798
2/9/12,0.178902433,-0.09473921,-0.194935194
2/16/12,-0.172917917,0.088182044,0.31931441
2/23/12,0.022850186,-0.060385607,0.032853978
3/1/12,0.018837694,-0.004999653,-0.024683728
3/8/12,-0.047919662,-0.001186405,0.080770808
3/15/12,0.076162722,-0.049863751,-0.062053387
3/22/12,-0.07066067,0.095768972,0.022719668
3/29/12,0.002026703,0.07545644,-0.083934337
4/5/12,-0.101146692,0.061619345,0.091083203
4/12/12,-0.262894146,-0.109387537,0.494863457
4/19/12,0.108044139,0.154374154,-0.185716967
4/26/12,-0.113423587,-0.000620337,0.105143867
5/3/12,0.280700231,0.033527559,-0.238812356
5/10/12,-0.282606669,-0.09940661,0.477612832
5/17/12,-0.071453884,-0.064287624,0.092873869
5/24/12,0.29203082,0.013518218,-0.158759716
5/31/12,-0.08051515,-0.029109445,0.086662409
6/7/12,-0.020153058,-0.105593586,0.088719829
6/14/12,0.239849186,0.126057006,-0.217743205
6/21/12,-0.033632926,0.034922487,0.002539851
6/28/12,-0.128350522,-0.136625338,0.236569269
7/5/12,0.138515953,0.262123319,-0.248793065
7/12/12,-0.073985907,0.029920658,0.041905191
7/19/12,-0.265841966,0.027815979,0.203301782
7/26/12,0.267012168,-0.201789963,0.032170523
8/2/12,0.082973502,0.204246366,-0.190248313
8/9/12,0.197807395,0.044751335,-0.216819278
8/16/12,0.010186287,-0.030096886,0.02622391
8/23/12,0.138860163,-0.083217196,-0.078235994
8/30/12,-0.172453406,0.01464508,0.26145064
9/6/12,-0.047931871,0.038156923,0.012837442
9/13/12,0.102861948,-0.098237237,-0.002171947
9/20/12,0.028572369,-0.060198458,0.024182913
9/27/12,-0.037304,-0.044553249,0.079277642
10/4/12,-0.062056281,0.199534931,-0.088703064
10/11/12,-0.097023697,-0.070975407,0.169168588
10/18/12,-0.062635116,-0.12376576,0.146706857
10/25/12,0.02040795,0.032909937,-0.032919326
11/1/12,0.221998065,-0.15879377,-0.0487027
11/8/12,0.077229368,-0.072276373,-0.026291004
11/15/12,-0.251292934,0.035038572,0.223459571
11/22/12,0.242583309,0.047036402,-0.164744437
11/28/12,0.14270318,0.055805984,-0.157361066
12/6/12,0.031656673,-0.062151968,0.006993007
12/13/12,0.023942381,0.151765295,-0.13085495
12/20/12,0.073251745,0.078987101,-0.17540033
12/27/12,-0.043038793,-0.118989583,0.218705645
1/3/13,-0.128218814,-0.01117325,0.197750787
1/10/13,0.199949883,0.061284357,-0.256282337
1/17/13,-0.053950833,0.079062012,0.014886844
1/24/13,0.191051277,-0.185873787,-0.11180322
1/31/13,-0.082051311,0.18219205,0.001347398
2/7/13,-0.109843542,0.000701536,0.216363464
2/14/13,-0.012013852,0.0484624,-0.027987429
2/21/13,-0.011071272,-0.11373091,0.131127229
2/28/13,-0.320552246,0.361724799,0.125941538
3/7/13,0.093856547,-0.130826655,0.052365063
3/14/13,0.462524029,-0.259071852,-0.168252864
3/21/13,-0.142582563,0.229392461,0.040689978
3/28/13,-0.014084362,0.188599276,-0.14040014
4/4/13,-0.075592389,0.10277895,-0.016902067
4/11/13,-0.455940608,-0.278801805,0.934140367
4/18/13,0.390413406,-0.048666573,-0.114964723
4/25/13,0.053640132,0.319403165,-0.195013605
5/2/13,0.095314516,0.006198567,-0.074719573
5/9/13,0.316540749,-0.040170883,-0.236073562
5/16/13,-0.056586476,0.012833265,0.069275571
5/23/13,0.272484917,-0.084676179,-0.264582872
5/30/13,-0.265540323,0.167570394,0.373992482
6/6/13,-0.180566831,-0.081672357,0.313824243
6/13/13,0.118726186,0.027027541,-0.11176099
6/20/13,0.135874807,0.004683588,-0.13389662
6/27/13,-0.191652516,0.060529151,0.173740509
7/4/13,0.387039557,-0.011369753,-0.322018187
7/11/13,0.165344618,-0.040911845,-0.232580085
7/18/13,-0.024542159,-0.053576878,0.161575919
7/25/13,-0.054831655,0.042330823,0.061375527
8/1/13,-0.210590942,0.218431343,0.108210063
8/8/13,0.108994733,-0.140357915,0.065832
8/15/13,-0.126369676,0.102437396,0.057164731
8/22/13,-0.160822442,-0.244845796,0.521427811
8/29/13,0.158262972,0.267125062,-0.282608949
9/5/13,0.059319507,-0.069840372,0.016415517
9/12/13,0.281030115,-0.099930765,-0.2132896
9/19/13,-0.008836647,-0.157600425,0.208035892
9/26/13,-0.200794453,0.323380181,0.030741569
10/3/13,0.049464143,-0.037161037,-0.017790293
10/10/13,0.092251664,-0.21817689,0.116793492
10/17/13,0.11976994,0.147866078,-0.257902934
10/24/13,0.063161352,0.153604189,-0.294842109
10/31/13,-0.086072929,0.009937761,0.222207046
11/7/13,0.011486354,-0.025231695,0.015384257
11/14/13,-0.138192595,0.019045989,0.259651762
11/21/13,-0.122569041,0.083817084,0.073198612
11/28/13,0.375322376,-0.323379614,-0.041581015
12/5/13,-0.098518866,0.219555399,-0.025015927
12/12/13,-0.032278414,0.131614522,-0.092466748
12/19/13,0.150066279,-0.186077326,0.003388
12/26/13,0.160113449,-0.03835368,-0.260931963
1/2/14,-0.217356083,0.046878373,0.578716564
1/9/14,0.012244311,0.135325208,-0.145833547
1/16/14,-0.106036637,0.259360163,-0.140584
1/23/14,-0.022360997,-0.035483585,0.105857931
1/30/14,-0.155723621,-0.080340818,0.378740562
2/6/14,-0.133231212,0.01825287,0.11136007
2/13/14,0.439195584,-0.089224986,-0.249040009
2/20/14,0.051116126,0.076515657,-0.166054009
2/27/14,-0.059462085,0.119294286,-0.073070175
3/6/14,0.020639596,-0.161175537,0.260002839
3/13/14,0.020511036,-0.030966611,0.00701118
3/20/14,-0.110283304,0.164095768,-0.024843748
3/27/14,-0.152796507,0.085181688,0.094170421
4/3/14,0.134640502,-0.05890381,-0.06382659
4/10/14,-0.194594579,-0.011620013,0.273291346
4/17/14,-0.04423601,0.029796457,0.004245587
4/24/14,0.267692002,0.024436768,-0.240210448
5/1/14,-0.137072536,0.03300932,0.131666116
5/8/14,-0.048015853,0.054366832,-0.026737024
5/15/14,0.168540674,0.029629991,-0.211109328
5/22/14,-0.081102624,-0.024844412,0.167436924
5/29/14,0.198105458,-0.065701902,-0.120962212
6/5/14,0.083427261,-0.051074222,-0.042328179
6/12/14,0.131151566,-0.109979724,-0.043749044
6/19/14,-0.212880559,0.194794862,0.135430588
6/26/14,0.058178675,0.02431587,-0.125833579
7/3/14,0.034569381,-0.061956519,0.061459904
7/10/14,-0.022517691,-0.138004577,0.27977363
7/17/14,-0.14021902,0.161703933,-0.006027566
7/24/14,-0.084446504,0.032521592,0.051241265
7/31/14,0.05038205,-0.066209769,0.039551344
8/7/14,-0.007566897,-0.181914496,0.228256818
8/14/14,0.288957454,0.075821789,-0.294747334
8/21/14,0.158141159,-0.089961118,-0.122648298
8/28/14,0.126123996,-0.046075497,-0.186951173
9/4/14,-0.139600679,0.087176127,0.246152006
9/11/14,-0.09602772,0.052673871,0.110083665
9/18/14,0.045844208,0.053609509,-0.136122033
9/25/14,-0.00945402,-0.139454785,0.228441261
10/2/14,-0.153453786,0.125237204,0.094629011
10/9/14,0.125946234,-0.134780853,0.002549931
10/16/14,0.069856786,-0.188730007,0.08760361
10/23/14,0.164650868,0.176436998,-0.332259012
10/30/14,-0.006367799,0.062820674,-0.063591111
11/6/14,0.067187079,0.091286447,-0.285506806
11/13/14,0.099506151,-0.294484176,0.282752528
11/20/14,-0.152136162,0.188948354,0.233719828
11/27/14,0.06163982,0.000144131,-0.127244108
12/4/14,-0.181558418,0.159559098,0.247656562
12/11/14,0.054815384,0.040317646,-0.138951637
12/18/14,-0.139546662,0.05334191,0.203283371
12/25/14,0.315170697,-0.122099955,-0.298003907
1/1/15,0.015587888,-0.040783472,0.02316633
1/8/15,-0.207398889,0.080721747,0.434747475
1/15/15,0.124336702,0.03527081,-0.223934753
1/22/15,-0.194400283,-0.010349149,0.432578285
1/29/15,0.189239397,0.042793207,-0.272818791
2/5/15,-0.196435282,-0.040486787,0.447942624
2/12/15,0.126922459,0.236588232,-0.37304461
2/19/15,0.1754975,-0.115264884,-0.120381348
2/26/15,-0.035023469,-0.021963401,0.135212071
3/5/15,-0.122770981,0.073225085,0.150592408
3/12/15,-0.206179998,0.167053452,0.087855861
3/19/15,-0.140384415,-0.038112227,0.239077899
3/26/15,0.414915042,-0.10077615,-0.225570573
4/2/15,-0.078964762,-0.122185743,0.310850608
4/9/15,-0.189110388,0.444360718,-0.244471006
4/16/15,0.117272208,-0.042519394,-0.05636591
4/23/15,-0.018632572,0.004294792,0.017713563
4/30/15,-0.020139816,0.041262329,-0.053354263
5/7/15,-0.122579955,-0.02348107,0.222703087
5/14/15,-0.011535206,0.017250168,-0.018003115
5/21/15,-0.057294666,0.061598066,-0.051470979
5/28/15,0.070998219,-0.038756249,0.005588
6/4/15,0.012517638,0.003575122,-0.020254816
6/11/15,-0.267096807,-0.013560388,0.322924829
6/18/15,0.26803743,-0.149602244,0.052694089
6/25/15,0.399369497,0.061736791,-0.368341725
7/2/15,-0.364035482,-0.01116467,0.619429816
7/9/15,0.234162241,0.014593312,-0.168497793
7/16/15,0.104052747,0.07056329,-0.203331562
7/23/15,0.056123178,-0.088710853,0.101397398
7/30/15,-0.351398279,-0.087867208,0.589980469
8/6/15,0.152244676,0.15276374,-0.222273269
8/13/15,0.252200981,-0.241370851,0.141934281
8/20/15,-0.119270062,0.193057834,-0.077899157
8/27/15,0.21178677,-0.266418549,0.148077148
9/3/15,-0.00356,0.229631074,-0.172373606
9/10/15,0.069959826,-0.155857452,0.105340263
9/17/15,-0.039982799,0.239351902,-0.167865406
9/24/15,-0.034409055,0.042097369,-0.01504864
10/1/15,-0.124969256,-0.184010738,0.391189037
10/8/15,0.335086227,0.072245712,-0.293798615
10/15/15,-0.09173378,0.130952555,-0.037161455
10/22/15,0.02006948,0.062807701,-0.114928766
10/29/15,0.161843892,-0.053172826,-0.142993914
11/5/15,-0.034467051,0.086633384,-0.09656988
11/12/15,-0.121223077,0.007617925,0.236811828
11/19/15,-0.102213741,-0.094602439,0.327967763
11/26/15,0.051704302,0.075605008,-0.14780602
12/3/15,-0.08859676,0.185142456,-0.185752532
12/10/15,-0.033479017,-0.156150626,0.409794228
12/17/15,-0.162753414,-0.116680926,0.317696779
12/24/15,0.105341004,0.146176491,-0.200274254
12/31/15,-0.049563312,0.218036974,-0.250139714
1/7/16,-0.115622844,-0.228928906,0.62018107
1/14/16,-0.192798741,-0.075553769,0.189864849
1/21/16,0.202371109,-0.185980386,0.069855663
1/28/16,0.38253334,0.01706887,-0.179460225
2/4/16,-0.074152621,0.246158571,-0.131310553
2/11/16,-0.301616861,-0.150300245,0.402696085
2/18/16,0.432570107,0.080239271,-0.22372447
2/25/16,0.131862629,0.079467273,-0.168948697
3/3/16,0.026321779,0.035994159,-0.068974627
3/10/16,0.166848868,-0.012040728,-0.166686041
3/17/16,-0.198056085,0.128381345,0.101991499
3/24/16,0.127578967,-0.015659375,-0.117124295
3/31/16,-0.195386137,0.107120003,0.086321773
4/7/16,0.184371148,-0.015125758,-0.166898287
4/14/16,-0.134931877,0.019643127,0.159977075
4/21/16,0.199550418,-0.097021842,-0.039048786
4/28/16,-0.180777244,0.031882435,0.195565662
5/5/16,-0.184029262,0.074880374,0.060802495
5/12/16,-0.086067684,0.020477455,0.031400998
5/19/16,-0.052420106,-0.035909423,0.089612527
5/26/16,-0.082059529,0.13518981,-0.138080811
6/2/16,0.699439484,-0.22848846,-0.011511266
6/9/16,-0.077430754,0.087158337,-0.041947932
6/16/16,-0.089268712,-0.162028663,0.347384457
6/23/16,-0.133249432,0.152080059,-0.060605333
6/30/16,0.31601706,-0.120019625,-0.051252864
7/7/16,0.074182447,0.122787781,-0.202556415
7/14/16,0.187044592,-0.084675827,-0.083595978
7/21/16,-0.039095219,-0.02209782,0.094030462
7/28/16,-0.117857113,0.065688706,0.063190946
8/4/16,-0.0468096,0.076815341,-0.057590702
8/11/16,0.050535129,-0.034291213,-0.000582677
8/18/16,0.136531118,-0.092366884,-0.014859441
8/25/16,-0.172658998,0.075190478,0.124344646
9/1/16,-0.02801426,-0.026092989,0.063517503
9/8/16,0.040097902,0.047710058,-0.096414975
9/15/16,-0.060809902,-0.134785814,0.261198694
9/22/16,-0.111386325,0.020726636,0.065781928
9/29/16,-0.03327157,0.05415684,-0.030614031
10/6/16,0.199775,0.113520825,-0.248154865
10/13/16,-0.11540011,-0.057771178,0.208753557
10/20/16,-0.068004884,-0.057754663,0.121231439
10/27/16,0.042772594,0.071038408,-0.099074179
11/3/16,-0.045182974,0.021104271,0.007326394
11/10/16,0.645297084,-0.244204493,-0.145255287
11/17/16,0.1996508,-0.157436953,-0.094135334
11/24/16,0.069463766,0.046711834,-0.169023784
12/1/16,-0.122634476,0.110577867,0.13675744
12/8/16,-0.01494,-0.02359556,0.055309876
12/15/16,0.035629889,-0.242723782,0.220475146
12/22/16,-0.001144265,0.140151301,-0.098187993
12/29/16,0.021593314,0.093482627,-0.117172306
1/5/17,0.013846951,-0.004203262,-0.019830292
1/12/17,-0.055501444,0.028787529,0.06903837
1/19/17,-0.151902998,0.031336434,0.211626381
1/26/17,-0.146698408,0.152175491,0.024959299
2/2/17,0.038611225,-0.054417348,0.020347657
2/9/17,0.091599539,0.106447657,-0.190786644
2/16/17,-0.075737728,-0.054666805,0.170291781
2/23/17,0.162298396,-0.153846377,-0.001727249
3/2/17,-0.014378014,-0.094427795,0.102551404
3/9/17,-0.208620758,-0.112222617,0.305413395
3/16/17,0.03896,0.282123404,-0.167713978
3/23/17,0.131853007,0.1356659,-0.211809422
3/30/17,-0.143441473,-0.053151165,0.225517965
4/6/17,-0.063412326,-0.009978765,0.059903914
4/13/17,0.023676856,0.04892831,-0.05651825
4/20/17,-0.112722629,0.057907736,0.035240429
4/27/17,0.480140978,-0.150289943,-0.180702625
5/4/17,0.000586089,0.057393392,-0.055447799
5/11/17,-0.140192955,0.158559961,0.00890174
5/18/17,-0.271297558,0.130784013,0.133539407
5/25/17,0.377471367,-0.113449971,-0.12410805
6/1/17,-0.180600236,0.11834294,0.051283333
6/8/17,0.316085443,-0.15645967,-0.063760166
6/15/17,-0.089244238,0.091542663,-0.001540931
6/22/17,0.011843487,0.004925877,-0.019350725
6/29/17,-0.090000643,0.129911488,-0.071061442
7/6/17,-0.004603844,-0.065974957,0.111780498
7/13/17,-0.045196518,0.038611162,-0.007689422
7/20/17,0.256480895,-0.081175705,-0.129029754
7/27/17,-0.028869431,0.064751212,-0.057435142
8/3/17,0.047928728,-0.22869891,0.319618653
8/10/17,-0.067691098,0.069515352,0.007305569
8/17/17,0.015077213,-0.028602941,0.014378365
8/24/17,-0.177768089,0.017600484,0.167503095
8/31/17,-0.110294955,0.044559758,0.041825969
9/7/17,0.171104,-0.003571998,-0.104081858
9/14/17,0.410221466,0.050353049,-0.385315069
9/21/17,-0.027896793,-0.111296486,0.238564933
9/28/17,-0.169493299,0.161635496,0.056032693
10/5/17,0.068001068,-0.166908334,0.141441278
10/12/17,0.117025281,0.054851266,-0.179859756
10/19/17,-0.046147347,0.024138024,0.038303978
10/26/17,0.04504495,-0.199502606,0.182664423
11/2/17,0.136613387,-0.034899167,-0.135064935
11/9/17,0.001109757,0.20644129,-0.192307692
11/16/17,-0.349343419,0.113664506,0.526088859
11/23/17,0.209392186,0.001642453,-0.176143043
11/30/17,0.012760263,-0.086231088,0.089870098
12/7/17,0.025905597,-0.108801692,0.082149543
12/14/17,0.22026949,-0.070188246,-0.178095402
12/21/17,0.122166667,-0.111419535,-0.088999111
12/28/17,0.042536759,0.11888311,-0.194638181
1/4/18,0.13500869,-0.075906825,-0.246150938
1/11/18,-0.185438078,0.063273042,0.611876109
1/18/18,0.111781577,-0.066901046,-0.146938824
1/25/18,-0.160012418,0.245831173,0.123266665
2/1/18,-0.015032615,-0.132666,0.196961625
2/8/18,-0.172957169,0.056254864,0.217482318
2/15/18,0.31035414,0.075415688,-0.388440162
2/22/18,-0.079724811,0.082804814,0.064374215
3/1/18,-0.165012362,0.207269466,0.027190916
3/8/18,-0.291836538,0.150308856,0.212401326
3/15/18,0.395396665,-0.074891904,-0.248502614
3/22/18,-0.0979233,-0.084856425,0.335543095
3/29/18,-0.039064945,-0.144842198,0.240207677
4/5/18,-0.001236845,-0.038766439,0.037040077
4/12/18,-0.182138535,-0.009728115,0.166922777
4/19/18,0.448361253,0.058990224,-0.316569833
4/26/18,-0.023155672,0.137643761,-0.125500101
5/3/18,-0.230662314,0.101722457,0.183734409
5/10/18,0.180154322,-0.009686155,-0.155883743
5/17/18,0.094444743,0.043623375,-0.193929946
5/24/18,0.051440335,-0.151356561,0.222681665
5/31/18,-0.091903709,0.064885801,0.047306803
6/7/18,0.111747925,-0.110724807,0.013804461
6/14/18,0.150236442,-0.024296165,-0.187677785
6/21/18,-0.135361164,0.047170796,0.20644326